drivers/mmc/host/sunxi-mmc.o, 2
drivers/mmc/host/uniphier-sd.o, 1
drivers/mmc/host/usdhi6rol0.o, 1
drivers/mmc/host/via-sdmmc.o, 1
drivers/mmc/host/wbsd.o, 1
drivers/mtd/hyperbus/hbmc-am654.o, 1
drivers/mtd/nand/ecc-mtk.o, 1
drivers/mtd/nand/ecc-mxic.o, 1
drivers/mtd/nand/onenand/onenand_samsung.o, 1
drivers/mtd/nand/raw/arasan-nand-controller.o, 1
drivers/mtd/nand/raw/atmel/nand-controller.o, 1
drivers/mtd/nand/raw/brcmnand/brcmnand.o, 2
drivers/mtd/nand/raw/cadence-nand-controller.o, 2
drivers/mtd/nand/raw/cafe_nand.o, 1
drivers/mtd/nand/raw/denali.o, 1
drivers/mtd/nand/raw/fsmc_nand.o, 1
drivers/mtd/nand/raw/gpmi-nand/gpmi-nand.o, 2
drivers/mtd/nand/raw/hisi504_nand.o, 1
drivers/mtd/nand/raw/intel-nand-controller.o, 1
drivers/mtd/nand/raw/lpc32xx_slc.o, 1
drivers/mtd/nand/raw/marvell_nand.o, 1
drivers/mtd/nand/raw/meson_nand.o, 1
drivers/mtd/nand/raw/mtk_nand.o, 1
drivers/mtd/nand/raw/omap2.o, 1
drivers/mtd/nand/raw/qcom_nandc.o, 3
drivers/mtd/nand/raw/r852.o, 2
drivers/mtd/nand/raw/renesas-nand-controller.o, 1
drivers/mtd/nand/raw/sh_flctl.o, 1
drivers/mtd/nand/raw/stm32_fmc2_nand.o, 1
drivers/mtd/nand/raw/sunxi_nand.o, 1
drivers/mtd/nand/raw/tegra_nand.o, 1
drivers/mtd/spi-nor/controllers/hisi-sfc.o, 1
drivers/net/caif/caif_virtio.o, 1
drivers/net/can/grcan.o, 1
drivers/net/can/kvaser_pciefd.o, 1
drivers/net/can/peak_canfd/peak_pciefd_main.o, 1
drivers/net/dsa/lantiq_gswip.o, 1
drivers/net/ethernet/3com/3c59x.o, 2
drivers/net/ethernet/3com/typhoon.o, 2
drivers/net/ethernet/actions/owl-emac.o, 2
drivers/net/ethernet/adaptec/starfire.o, 2
drivers/net/ethernet/agere/et131x.o, 2
drivers/net/ethernet/alacritech/slicoss.o, 3
drivers/net/ethernet/alteon/acenic.o, 2
drivers/net/ethernet/altera/altera_sgdma.o, 1
drivers/net/ethernet/altera/altera_tse_main.o, 1
drivers/net/ethernet/amazon/ena/ena_com.o, 1
drivers/net/ethernet/amazon/ena/ena_netdev.o, 1
drivers/net/ethernet/amd/amd8111e.o, 2
drivers/net/ethernet/amd/pcnet32.o, 2
drivers/net/ethernet/amd/pds_core/core.o, 1
drivers/net/ethernet/amd/xgbe/xgbe-desc.o, 2
drivers/net/ethernet/apm/xgene-v2/main.o, 2
drivers/net/ethernet/apm/xgene/xgene_enet_main.o, 2
drivers/net/ethernet/aquantia/atlantic/aq_nic.o, 1
drivers/net/ethernet/aquantia/atlantic/aq_ring.o, 2
drivers/net/ethernet/arc/emac_main.o, 2
drivers/net/ethernet/atheros/alx/main.o, 2
drivers/net/ethernet/atheros/atl1c/atl1c_main.o, 2
drivers/net/ethernet/atheros/atl1e/atl1e_main.o, 2
drivers/net/ethernet/atheros/atlx/atl1.o, 2
drivers/net/ethernet/atheros/atlx/atl2.o, 1
drivers/net/ethernet/broadcom/b44.o, 2
drivers/net/ethernet/broadcom/bcm4908_enet.o, 2
drivers/net/ethernet/broadcom/bcmsysport.o, 1
